Country,Year,Indicator,Subindicator_Type,subindex
Kazakhstan,2008,Economic_Participation_and_Opportunity_Subindex,Rank,18
Kazakhstan,2008,Educational_Attainment_Subindex,Index,0.9968
Kazakhstan,2008,Educational_Attainment_Subindex,Rank,40
Kazakhstan,2008,Health_and_Survival_Subindex,Index,0.9791
Kazakhstan,2008,Health_and_Survival_Subindex,Rank,38
Kazakhstan,2008,Political_Empowerment_subindex,Index,0.0731
Kazakhstan,2008,Political_Empowerment_subindex,Rank,101
Kenya,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6928
Kenya,2008,Economic_Participation_and_Opportunity_Subindex,Rank,41
Kenya,2008,Educational_Attainment_Subindex,Index,0.9261
Kenya,2008,Educational_Attainment_Subindex,Rank,102
Kenya,2008,Health_and_Survival_Subindex,Index,0.9681
Kenya,2008,Health_and_Survival_Subindex,Rank,105
Kenya,2008,Political_Empowerment_subindex,Index,0.0319
Kenya,2008,Political_Empowerment_subindex,Rank,121
Kyrgyz Republic,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6816
Kyrgyz Republic,2008,Economic_Participation_and_Opportunity_Subindex,Rank,47
Kyrgyz Republic,2008,Educational_Attainment_Subindex,Index,0.9933
Kyrgyz Republic,2008,Educational_Attainment_Subindex,Rank,63
Kyrgyz Republic,2008,Health_and_Survival_Subindex,Index,0.9796
Kyrgyz Republic,2008,Health_and_Survival_Subindex,Rank,1
Kyrgyz Republic,2008,Political_Empowerment_subindex,Index,0.1636
Kyrgyz Republic,2008,Political_Empowerment_subindex,Rank,44
Cambodia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6588
Cambodia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,56
Cambodia,2008,Educational_Attainment_Subindex,Index,0.8559
Cambodia,2008,Educational_Attainment_Subindex,Rank,114
Cambodia,2008,Health_and_Survival_Subindex,Index,0.9796
Cambodia,2008,Health_and_Survival_Subindex,Rank,1
Cambodia,2008,Political_Empowerment_subindex,Index,0.0933
Cambodia,2008,Political_Empowerment_subindex,Rank,87
Korea,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4867
Korea,2008,Economic_Participation_and_Opportunity_Subindex,Rank,110
Korea,2008,Educational_Attainment_Subindex,Index,0.9366
Korea,2008,Educational_Attainment_Subindex,Rank,99
Korea,2008,Health_and_Survival_Subindex,Index,0.967
Korea,2008,Health_and_Survival_Subindex,Rank,107
Korea,2008,Political_Empowerment_subindex,Index,0.0714
Korea,2008,Political_Empowerment_subindex,Rank,102
Kuwait,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5697
Kuwait,2008,Economic_Participation_and_Opportunity_Subindex,Rank,92
Kuwait,2008,Educational_Attainment_Subindex,Index,0.99
Kuwait,2008,Educational_Attainment_Subindex,Rank,74
Kuwait,2008,Health_and_Survival_Subindex,Index,0.9612
Kuwait,2008,Health_and_Survival_Subindex,Rank,112
Kuwait,2008,Political_Empowerment_subindex,Index,0.0224
Kuwait,2008,Political_Empowerment_subindex,Rank,125
Sri Lanka,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5598
Sri Lanka,2008,Economic_Participation_and_Opportunity_Subindex,Rank,99
Sri Lanka,2008,Educational_Attainment_Subindex,Index,0.9925
Sri Lanka,2008,Educational_Attainment_Subindex,Rank,65
Sri Lanka,2008,Health_and_Survival_Subindex,Index,0.9796
Sri Lanka,2008,Health_and_Survival_Subindex,Rank,1
Sri Lanka,2008,Political_Empowerment_subindex,Index,0.4164
Sri Lanka,2008,Political_Empowerment_subindex,Rank,5
Lesotho,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7311
Lesotho,2008,Economic_Participation_and_Opportunity_Subindex,Rank,21
Lesotho,2008,Educational_Attainment_Subindex,Index,1
Lesotho,2008,Educational_Attainment_Subindex,Rank,1
Lesotho,2008,Health_and_Survival_Subindex,Index,0.9796
Lesotho,2008,Health_and_Survival_Subindex,Rank,1
Lesotho,2008,Political_Empowerment_subindex,Index,0.2173
Lesotho,2008,Political_Empowerment_subindex,Rank,33
Lithuania,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7421
Lithuania,2008,Economic_Participation_and_Opportunity_Subindex,Rank,17
Lithuania,2008,Educational_Attainment_Subindex,Index,0.9949
Lithuania,2008,Educational_Attainment_Subindex,Rank,53
Lithuania,2008,Health_and_Survival_Subindex,Index,0.9791
Lithuania,2008,Health_and_Survival_Subindex,Rank,38
Lithuania,2008,Political_Empowerment_subindex,Index,0.1726
Lithuania,2008,Political_Empowerment_subindex,Rank,40
Luxembourg,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6125
Luxembourg,2008,Economic_Participation_and_Opportunity_Subindex,Rank,75
Luxembourg,2008,Educational_Attainment_Subindex,Index,1
Luxembourg,2008,Educational_Attainment_Subindex,Rank,1
Luxembourg,2008,Health_and_Survival_Subindex,Index,0.973
Luxembourg,2008,Health_and_Survival_Subindex,Rank,76
Luxembourg,2008,Political_Empowerment_subindex,Index,0.1353
Luxembourg,2008,Political_Empowerment_subindex,Rank,58
Latvia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7458
Latvia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,13
Latvia,2008,Educational_Attainment_Subindex,Index,1
Latvia,2008,Educational_Attainment_Subindex,Rank,1
Latvia,2008,Health_and_Survival_Subindex,Index,0.9796
Latvia,2008,Health_and_Survival_Subindex,Rank,1
Latvia,2008,Political_Empowerment_subindex,Index,0.2332
Latvia,2008,Political_Empowerment_subindex,Rank,31
Morocco,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.3926
Morocco,2008,Economic_Participation_and_Opportunity_Subindex,Rank,127
Morocco,2008,Educational_Attainment_Subindex,Index,0.8437
Morocco,2008,Educational_Attainment_Subindex,Rank,117
Morocco,2008,Health_and_Survival_Subindex,Index,0.9716
Morocco,2008,Health_and_Survival_Subindex,Rank,85
Morocco,2008,Political_Empowerment_subindex,Index,0.0952
Morocco,2008,Political_Empowerment_subindex,Rank,86
Moldova,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.8017
Moldova,2008,Economic_Participation_and_Opportunity_Subindex,Rank,2
Moldova,2008,Educational_Attainment_Subindex,Index,0.9982
Moldova,2008,Educational_Attainment_Subindex,Rank,35
Moldova,2008,Health_and_Survival_Subindex,Index,0.9791
Moldova,2008,Health_and_Survival_Subindex,Rank,38
Moldova,2008,Political_Empowerment_subindex,Index,0.1184
Moldova,2008,Political_Empowerment_subindex,Rank,68
Madagascar,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6962
Madagascar,2008,Economic_Participation_and_Opportunity_Subindex,Rank,38
Madagascar,2008,Educational_Attainment_Subindex,Index,0.9566
Madagascar,2008,Educational_Attainment_Subindex,Rank,94
Madagascar,2008,Health_and_Survival_Subindex,Index,0.9796
Madagascar,2008,Health_and_Survival_Subindex,Rank,1
Madagascar,2008,Political_Empowerment_subindex,Index,0.0619
Madagascar,2008,Political_Empowerment_subindex,Rank,111
Maldives,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5661
Maldives,2008,Economic_Participation_and_Opportunity_Subindex,Rank,95
Maldives,2008,Educational_Attainment_Subindex,Index,1
Maldives,2008,Educational_Attainment_Subindex,Rank,1
Maldives,2008,Health_and_Survival_Subindex,Index,0.9508
Maldives,2008,Health_and_Survival_Subindex,Rank,122
Maldives,2008,Political_Empowerment_subindex,Index,0.0834
Maldives,2008,Political_Empowerment_subindex,Rank,96
Mexico,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4789
Mexico,2008,Economic_Participation_and_Opportunity_Subindex,Rank,112
Mexico,2008,Educational_Attainment_Subindex,Index,0.978
Mexico,2008,Educational_Attainment_Subindex,Rank,86
Mexico,2008,Health_and_Survival_Subindex,Index,0.9796
Mexico,2008,Health_and_Survival_Subindex,Rank,1
Mexico,2008,Political_Empowerment_subindex,Index,0.1399
Mexico,2008,Political_Empowerment_subindex,Rank,55
Macedonia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6466
Macedonia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,63
Macedonia,2008,Educational_Attainment_Subindex,Index,0.9873
Macedonia,2008,Educational_Attainment_Subindex,Rank,79
Macedonia,2008,Health_and_Survival_Subindex,Index,0.9635
Macedonia,2008,Health_and_Survival_Subindex,Rank,111
Macedonia,2008,Political_Empowerment_subindex,Index,0.1681
Macedonia,2008,Political_Empowerment_subindex,Rank,42
Mali,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7112
Mali,2008,Economic_Participation_and_Opportunity_Subindex,Rank,29
Mali,2008,Educational_Attainment_Subindex,Index,0.6567
Mali,2008,Educational_Attainment_Subindex,Rank,127
Mali,2008,Health_and_Survival_Subindex,Index,0.9695
Mali,2008,Health_and_Survival_Subindex,Rank,99
Mali,2008,Political_Empowerment_subindex,Index,0.1093
Mali,2008,Political_Empowerment_subindex,Rank,74
Malta,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5605
Malta,2008,Economic_Participation_and_Opportunity_Subindex,Rank,98
Malta,2008,Educational_Attainment_Subindex,Index,0.9955
Malta,2008,Educational_Attainment_Subindex,Rank,47
Malta,2008,Health_and_Survival_Subindex,Index,0.9739
Malta,2008,Health_and_Survival_Subindex,Rank,74
Malta,2008,Political_Empowerment_subindex,Index,0.1237
Malta,2008,Political_Empowerment_subindex,Rank,64
Mongolia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7563
Mongolia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,10
Mongolia,2008,Educational_Attainment_Subindex,Index,1
Mongolia,2008,Educational_Attainment_Subindex,Rank,1
Mongolia,2008,Health_and_Survival_Subindex,Index,0.9796
Mongolia,2008,Health_and_Survival_Subindex,Rank,1
Mongolia,2008,Political_Empowerment_subindex,Index,0.0839
Mongolia,2008,Political_Empowerment_subindex,Rank,95
Mozambique,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.8345
Mozambique,2008,Economic_Participation_and_Opportunity_Subindex,Rank,1
Mozambique,2008,Educational_Attainment_Subindex,Index,0.799
Mozambique,2008,Educational_Attainment_Subindex,Rank,121
Mozambique,2008,Health_and_Survival_Subindex,Index,0.9782
Mozambique,2008,Health_and_Survival_Subindex,Rank,59
Mozambique,2008,Political_Empowerment_subindex,Index,0.2948
Mozambique,2008,Political_Empowerment_subindex,Rank,17
Mauritania,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4894
Mauritania,2008,Economic_Participation_and_Opportunity_Subindex,Rank,108
Mauritania,2008,Educational_Attainment_Subindex,Index,0.8561
Mauritania,2008,Educational_Attainment_Subindex,Rank,113
Mauritania,2008,Health_and_Survival_Subindex,Index,0.9796
Mauritania,2008,Health_and_Survival_Subindex,Rank,1
Mauritania,2008,Political_Empowerment_subindex,Index,0.1216
Mauritania,2008,Political_Empowerment_subindex,Rank,66
Mauritius,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5269
Mauritius,2008,Economic_Participation_and_Opportunity_Subindex,Rank,103
Mauritius,2008,Educational_Attainment_Subindex,Index,0.9884
Mauritius,2008,Educational_Attainment_Subindex,Rank,77
Mauritius,2008,Health_and_Survival_Subindex,Index,0.9796
Mauritius,2008,Health_and_Survival_Subindex,Rank,1
Mauritius,2008,Political_Empowerment_subindex,Index,0.0914
Mauritius,2008,Political_Empowerment_subindex,Rank,90
Malawi,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6872
Malawi,2008,Economic_Participation_and_Opportunity_Subindex,Rank,46
Malawi,2008,Educational_Attainment_Subindex,Index,0.8936
Malawi,2008,Educational_Attainment_Subindex,Rank,107
Malawi,2008,Health_and_Survival_Subindex,Index,0.9612
Malawi,2008,Health_and_Survival_Subindex,Rank,112
Malawi,2008,Political_Empowerment_subindex,Index,0.1235
Malawi,2008,Political_Empowerment_subindex,Rank,65
Malaysia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5548
Malaysia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,100
Malaysia,2008,Educational_Attainment_Subindex,Index,0.9895
Malaysia,2008,Educational_Attainment_Subindex,Rank,75
Malaysia,2008,Health_and_Survival_Subindex,Index,0.9695
Malaysia,2008,Health_and_Survival_Subindex,Rank,98
Malaysia,2008,Political_Empowerment_subindex,Index,0.0631
Malaysia,2008,Political_Empowerment_subindex,Rank,109
Namibia,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7091
Namibia,2008,Economic_Participation_and_Opportunity_Subindex,Rank,30
Namibia,2008,Educational_Attainment_Subindex,Index,0.9826
Namibia,2008,Educational_Attainment_Subindex,Rank,83
Namibia,2008,Health_and_Survival_Subindex,Index,0.9683
Namibia,2008,Health_and_Survival_Subindex,Rank,104
Namibia,2008,Political_Empowerment_subindex,Index,0.1964
Namibia,2008,Political_Empowerment_subindex,Rank,36
Nigeria,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6459
Nigeria,2008,Economic_Participation_and_Opportunity_Subindex,Rank,64
Nigeria,2008,Educational_Attainment_Subindex,Index,0.8252
Nigeria,2008,Educational_Attainment_Subindex,Rank,120
Nigeria,2008,Health_and_Survival_Subindex,Index,0.9686
Nigeria,2008,Health_and_Survival_Subindex,Rank,101
Nigeria,2008,Political_Empowerment_subindex,Index,0.096
Nigeria,2008,Political_Empowerment_subindex,Rank,84
Nicaragua,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4608
Nicaragua,2008,Economic_Participation_and_Opportunity_Subindex,Rank,117
Nicaragua,2008,Educational_Attainment_Subindex,Index,1
Nicaragua,2008,Educational_Attainment_Subindex,Rank,1
Nicaragua,2008,Health_and_Survival_Subindex,Index,0.9765
Nicaragua,2008,Health_and_Survival_Subindex,Rank,62
Nicaragua,2008,Political_Empowerment_subindex,Index,0.2616
Nicaragua,2008,Political_Empowerment_subindex,Rank,23
Netherlands,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6674
Netherlands,2008,Economic_Participation_and_Opportunity_Subindex,Rank,51
Netherlands,2008,Educational_Attainment_Subindex,Index,0.9937
Netherlands,2008,Educational_Attainment_Subindex,Rank,59
Netherlands,2008,Health_and_Survival_Subindex,Index,0.9743
Netherlands,2008,Health_and_Survival_Subindex,Rank,72
Netherlands,2008,Political_Empowerment_subindex,Index,0.3241
Netherlands,2008,Political_Empowerment_subindex,Rank,12
Norway,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7838
Norway,2008,Economic_Participation_and_Opportunity_Subindex,Rank,6
Norway,2008,Educational_Attainment_Subindex,Index,1
Norway,2008,Educational_Attainment_Subindex,Rank,1
Norway,2008,Health_and_Survival_Subindex,Index,0.9787
Norway,2008,Health_and_Survival_Subindex,Rank,53
Norway,2008,Political_Empowerment_subindex,Index,0.533
Norway,2008,Political_Empowerment_subindex,Rank,2
Nepal,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4618
Nepal,2008,Economic_Participation_and_Opportunity_Subindex,Rank,116
Nepal,2008,Educational_Attainment_Subindex,Index,0.7454
Nepal,2008,Educational_Attainment_Subindex,Rank,124
Nepal,2008,Health_and_Survival_Subindex,Index,0.9553
Nepal,2008,Health_and_Survival_Subindex,Rank,119
Nepal,2008,Political_Empowerment_subindex,Index,0.2144
Nepal,2008,Political_Empowerment_subindex,Rank,34
New Zealand,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7792
New Zealand,2008,Economic_Participation_and_Opportunity_Subindex,Rank,7
New Zealand,2008,Educational_Attainment_Subindex,Index,1
New Zealand,2008,Educational_Attainment_Subindex,Rank,1
New Zealand,2008,Health_and_Survival_Subindex,Index,0.9745
New Zealand,2008,Health_and_Survival_Subindex,Rank,69
New Zealand,2008,Political_Empowerment_subindex,Index,0.3899
New Zealand,2008,Political_Empowerment_subindex,Rank,6
Oman,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.4149
Oman,2008,Economic_Participation_and_Opportunity_Subindex,Rank,122
Oman,2008,Educational_Attainment_Subindex,Index,0.9736
Oman,2008,Educational_Attainment_Subindex,Rank,89
Oman,2008,Health_and_Survival_Subindex,Index,0.9709
Oman,2008,Health_and_Survival_Subindex,Rank,90
Oman,2008,Political_Empowerment_subindex,Index,0.0247
Oman,2008,Political_Empowerment_subindex,Rank,123
Pakistan,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.3724
Pakistan,2008,Economic_Participation_and_Opportunity_Subindex,Rank,128
Pakistan,2008,Educational_Attainment_Subindex,Index,0.7509
Pakistan,2008,Educational_Attainment_Subindex,Rank,123
Pakistan,2008,Health_and_Survival_Subindex,Index,0.9498
Pakistan,2008,Health_and_Survival_Subindex,Rank,123
Pakistan,2008,Political_Empowerment_subindex,Index,0.1465
Pakistan,2008,Political_Empowerment_subindex,Rank,50
Panama,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.6781
Panama,2008,Economic_Participation_and_Opportunity_Subindex,Rank,49
Panama,2008,Educational_Attainment_Subindex,Index,0.9948
Panama,2008,Educational_Attainment_Subindex,Rank,54
Panama,2008,Health_and_Survival_Subindex,Index,0.9796
Panama,2008,Health_and_Survival_Subindex,Rank,1
Panama,2008,Political_Empowerment_subindex,Index,0.1855
Panama,2008,Political_Empowerment_subindex,Rank,38
Peru,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.5961
Peru,2008,Economic_Participation_and_Opportunity_Subindex,Rank,83
Peru,2008,Educational_Attainment_Subindex,Index,0.9814
Peru,2008,Educational_Attainment_Subindex,Rank,84
Peru,2008,Health_and_Survival_Subindex,Index,0.9714
Peru,2008,Health_and_Survival_Subindex,Rank,86
Peru,2008,Political_Empowerment_subindex,Index,0.2348
Peru,2008,Political_Empowerment_subindex,Rank,29
Philippines,2008,Economic_Participation_and_Opportunity_Subindex,Index,0.7734
Philippines,2008,Economic_Participation_and_Opportunity_Subindex,Rank,8
Philippines,2008,Educational_Attainment_Subindex,Index,1
Philippines,2008,Educational_Attainment_Subindex,Rank,1
Philippines,2008,Health_and_Survival_Subindex,Index,0.9796
Philippines,2008,Health_and_Survival_Subindex,Rank,1
Philippines,2008,Political_Empowerment_subindex,Index,0.2741
Philippines,2008,Political_Empowerment_subindex,Rank,22
